"Level","Year","meanTemp","sdTemp","meanPrec","sdPrec"
1,1961,9.1746909165221,0.0647284223698283,6.85053162920615,0.597618695497091
1,1962,7.63755981457056,0.0504837125895633,6.53004078540922,0.734216504243735
1,1963,7.32190327974039,0.101792572156395,5.95778336910669,0.60286462859671
1,1964,8.10656461431672,0.102960590946917,5.21550988868869,0.459491865591014
1,1965,7.70566079455327,0.0989182529617427,7.65691622849582,0.544469671868144
1,1966,8.29635770038823,0.136418201785449,7.70574293342969,0.537224370180941
1,1967,9.21646105511603,0.113211966223083,7.16633635100747,0.652506400663299
1,1968,8.57855141300763,0.0897508391696722,6.55939559504501,0.406758683676846
1,1969,7.92215806511625,0.0829635004453129,5.71969480142056,0.313030385685944
1,1970,7.65692869444551,0.0708788415163029,6.93955946599683,0.580531472443553
1,1971,8.74905741359935,0.086041156111386,4.84925673664488,0.370872849635222
1,1972,8.18823553637093,0.0984134924072234,5.24644745743044,0.362324519317046
1,1973,8.68598766299101,0.0921040187213171,6.25715263093479,0.783217066519236
1,1974,9.05844718465886,0.0870992096502116,6.60191854543225,0.670169334120347
1,1975,9.27414125997726,0.136029818641584,4.79257563261889,0.442341977468926
1,1976,8.4480586763513,0.132810247307333,4.2477477443672,0.228386115666539
1,1977,8.65740740253377,0.124472660209543,6.25168348786715,0.54384724808737
1,1978,7.96907855371071,0.132211317819164,6.4130872389558,0.681108351684429
1,1979,7.28443414416734,0.145186286731045,6.39362836473357,0.816989191141808
1,1980,7.73018352585334,0.113501678025886,7.51826497343794,0.980523523659196
1,1981,8.05942174121287,0.157391385180981,6.94988980128539,0.416781788056491
1,1982,8.76641218338261,0.132528347413969,5.75824222768762,0.658991958023244
1,1983,9.14002676834943,0.131793419503294,6.43437877545303,0.48719200258506
1,1984,8.29495315212132,0.0885225438406465,6.62489441990823,0.495187024086611
1,1985,7.35086378919886,0.0932632434951661,6.59903778407925,0.747671488662116
1,1986,7.7542753210058,0.0779711335901413,6.68285173195271,0.567040302305569
1,1987,7.34434060790418,0.0734323331719075,6.62737655312463,0.727671662250297
1,1988,9.12143633397116,0.0804641422165543,7.09576717143306,1.29900120661439
1,1989,9.5855908581449,0.049667864799727,5.46411517353077,0.632365591707641
1,1990,9.78628699388549,0.0588713932560172,7.52946183863344,1.20061613588175
1,1991,8.51196484606863,0.0473253892022573,6.1194141881624,0.674047036189761
1,1992,9.50487231591654,0.062755322253202,5.80907449837512,1.31420595679256
1,1993,8.21713553361363,0.0701447347207227,6.90118809613907,0.764799483957199
1,1994,9.33664640197395,0.0838296585799098,7.42815281218902,1.39597258075868
1,1995,8.87089506429224,0.0539324684714207,5.69518429882334,1.04224218951918
1,1996,7.23455802813675,0.0393108192530615,4.25242218538059,0.430850480446493
1,1997,9.0192308223557,0.0368950084004716,5.4962480217645,0.776016990912206
1,1998,8.9962253823816,0.0709460935336797,7.70971270181659,1.853342859258
1,1999,9.61250598751064,0.0819064715755604,6.43994076210732,1.16704273452808
1,2000,9.71129966411126,0.0519320725703298,5.45715356258819,0.491154326281251
1,2001,8.77004736097592,0.0479725114671633,6.8432139971793,0.978407745808928
1,2002,9.53821208956997,0.0237184234511754,7.5960671635137,1.76221129377158
1,2003,9.04642435968039,0.0329419837852149,4.67835229833835,0.903529966942097
1,2004,9.02911828739926,0.0351493544205141,6.34166418685503,1.4477266045562
1,2005,9.11961892647053,0.028367739481416,5.35445486824804,0.659967991634078
1,2006,9.74081085159938,0.0412961544246432,5.5859942416126,0.536910133102054
